gene_id	gene_short_name	locus	FPKM	TPM	ln(TPM)
CV702_RS03075	scrK	NZ_CP024954.1:615248-616121	5194.23	2544.109746	7.841536062
CV702_RS09775	-	NZ_CP024954.1:2044204-2044711	5402.21	2645.977384	7.880795797
CV702_RS09410	ftsZ	NZ_CP024954.1:1985104-1986358	5489.12	2688.545499	7.89675562
CV702_RS05750	-	NZ_CP024954.1:1182482-1183085	5517.05	2702.225483	7.901830966
CV702_RS01895	yycF	NZ_CP024954.1:378742-379444	5714.64	2799.004148	7.937018971
CV702_RS02680	-	NZ_CP024954.1:522321-522765	5748.78	2815.725762	7.942975327
CV702_RS03010	-	NZ_CP024954.1:598663-599401	5800.87	2841.239202	7.951995575
CV702_RS05235	-	NZ_CP024954.1:1074648-1076181	5846.71	2863.691421	7.959866778
CV702_RS03005	-	NZ_CP024954.1:597419-598667	6045.39	2961.003963	7.993283666
CV702_RS08740	rpsT	NZ_CP024954.1:1843665-1843899	6052.28	2964.378653	7.994422729
CV702_RS02850	eno	NZ_CP024954.1:555032-556334	6087.23	2981.497001	8.000180803
CV702_RS08895	atpB	NZ_CP024954.1:1875730-1876444	6301.8	3086.592391	8.034822975
CV702_RS08875	-	NZ_CP024954.1:1872106-1872976	6321.17	3096.079727	8.037891986
CV702_RS02995	-	NZ_CP024954.1:592635-595617	6358.16	3114.197257	8.043726696
CV702_RS02760	-	NZ_CP024954.1:538470-538641	6445.22	3156.838841	8.057326439
CV702_RS03035	-	NZ_CP024954.1:604319-605048	6613.22	3239.124461	8.083058344
CV702_RS10765	rpsC	NZ_CP024954.1:2230190-2230844	7358.79	3604.301187	8.189883185
CV702_RS03940	rpsA	NZ_CP024954.1:797100-798327	7567.68	3706.614539	8.217874216
CV702_RS09780	-	NZ_CP024954.1:2044731-2044920	7994.38	3915.610219	8.272726463
CV702_RS03030	-	NZ_CP024954.1:603640-604318	7998.65	3917.701645	8.273260446
CV702_RS10680	infA	NZ_CP024954.1:2220884-2221103	8349.87	4089.727571	8.316233638
CV702_RS00170	ssrS	NZ_CP024954.1:34149-34342	8471.4	4149.252401	8.330683453
CV702_RS02145	-	NZ_CP024954.1:431004-431187	8550.52	4188.00501	8.339979768
CV702_RS05195	-	NZ_CP024954.1:1068810-1069176	8801.22	4310.796706	8.368878017
CV702_RS11650	gap	NZ_CP024954.1:2398953-2399964	11280.1	5524.940625	8.61702778
CV702_RS10770	rplV	NZ_CP024954.1:2230856-2231204	11899.8	5828.466808	8.670509262
CV702_RS03640	-	NZ_CP024954.1:732346-732568	13040.4	6387.127394	8.762039899
CV702_RS05225	-	NZ_CP024954.1:1073751-1074087	13439.9	6582.80064	8.792215563
CV702_RS03040	-	NZ_CP024954.1:605034-605679	13580.0	6651.42097	8.80258579
CV702_RS12050	-	NZ_CP024954.1:242840-243041	15161.1	7425.836411	8.912720605
CV702_RS04965	-	NZ_CP024954.1:1023098-1023629	18244.7	8936.169379	9.097862295
CV702_RS09365	tuf	NZ_CP024954.1:1976795-1977983	18526.4	9074.144732	9.11318441
CV702_RS01715	-	NZ_CP024954.1:341284-341665	19469.0	9535.825837	9.162811125
CV702_RS10775	rpsS	NZ_CP024954.1:2231219-2231498	20129.8	9859.48261	9.196188973
CV702_RS11950	-	NZ_CP024954.1:1212905-1213076	20812.7	10193.96386	9.229551046
CV702_RS10730	-	NZ_CP024954.1:2227687-2227873	22418.9	10980.67316	9.303892021
CV702_RS02435	gap	NZ_CP024954.1:477452-478466	26208.4	12836.75268	9.460067638
CV702_RS00455	-	NZ_CP024954.1:89296-89563	34349.9	16824.42159	9.730586776
CV702_RS00875	rpmB	NZ_CP024954.1:174141-174336	37192.0	18216.46898	9.810081353
CV702_RS02990	-	NZ_CP024954.1:592354-592528	43783.0	21444.71019	9.973233283
CV702_RS10110	-	NZ_CP024954.1:2106628-2106859	44297.1	21696.51398	9.984906881
CV702_RS11440	-	NZ_CP024954.1:2355555-2355921	46967.9	23004.65942	10.04345206
CV702_RS07185	-	NZ_CP024954.1:1502475-1502646	53056.9	25987.02336	10.16535259
CV702_RS08020	-	NZ_CP024954.1:1695125-1695371	86223.6	42231.91908	10.65093159
CV702_RS00330	-	NZ_CP024954.1:64065-64233	87010.8	42617.48599	10.66001992
CV702_RS11865	-	NZ_CP024954.1:1392428-1392593	141911.0	69507.34913	11.14918777
CV702_RS07090	ssrA	NZ_CP024954.1:1487204-1487563	246036.0	120507.2908	11.69946554
